order_id,user_id,product_id,category,product_name,base_price,price,amount,quantity,region,priority,status,order_date
258,1219.0,P4798,Sports,Cricket Bat,2804.36,2804.36,16826.16,6,West,Low,Pending,2025-10-14
259,1231.0,P7370,Furniture,Desk,2038.35,2038.35,20383.5,10,North,Low,Pending,2025-04-12
260,1053.0,P9796,Furniture,Sofa,3786.39,3786.39,7572.78,2,South,Medium,Cancelled,2025-10-23
261,1495.0,P7367,Furniture,Desk,658.38,658.38,5267.04,8,West,Low,Completed,2025-09-28
262,1417.0,P5873,Clothing,Jacket,4243.04,4243.04,42430.4,10,North,Low,Pending,2025-03-30
263,1192.0,P9369,Clothing,T-Shirt,1269.01,1269.01,2538.02,2,West,Medium,Pending,2025-04-04
264,1276.0,P3838,Sports,Yoga Mat,2172.89,2172.89,17383.12,8,South,Medium,Cancelled,2025-11-22
265,1028.0,P1157,Furniture,Table,1641.44,1641.44,13131.52,8,West,High,Pending,2025-11-14
266,1351.0,P8272,Groceries,Oil,2576.65,2576.65,20613.2,8,West,High,Completed,2025-07-29
267,1017.0,P9808,Sports,Football,3999.82,3999.82,15999.28,4,East,High,Processing,2025-05-30
268,1059.0,P9898,Sports,Yoga Mat,2793.66,2793.66,5587.32,2,East,Low,Completed,2025-10-21
269,1377.0,P5055,Groceries,Oil,1170.86,1170.86,8196.02,7,East,High,Processing,2025-02-22
270,1444.0,P4882,Clothing,Jacket,4324.78,4324.78,8649.56,2,South,Low,Cancelled,2025-08-13
271,1417.0,P1972,Sports,Yoga Mat,913.31,913.31,2739.93,3,East,Low,Cancelled,2025-04-16
272,1294.0,P9428,Sports,Dumbbells,925.05,925.05,4625.25,5,North,High,Processing,2025-05-29
273,1444.0,P3396,Electronics,Tablet,4348.53,4348.53,13045.59,3,East,High,Processing,2025-12-26
274,1213.0,P2237,Groceries,Milk,2929.39,2929.39,14646.95,5,North,Medium,Cancelled,2025-11-18
275,1002.0,P2526,Clothing,Shoes,4756.24,4756.24,28537.44,6,West,Low,Cancelled,2025-10-25
276,1254.0,P5646,Electronics,Monitor,2048.81,2048.81,14341.67,7,East,Low,Pending,2025-04-19
277,1051.0,P8529,Sports,Yoga Mat,3962.69,3962.69,3962.69,1,North,High,Pending,2025-01-24
278,1353.0,P5945,Groceries,Eggs,103.31,103.31,723.17,7,South,Medium,Completed,2025-04-14
279,1203.0,P4836,Clothing,Jacket,503.86,503.86,1511.58,3,West,Low,Completed,2025-01-27
280,1304.0,P8291,Electronics,Laptop,1145.76,1145.76,2291.52,2,North,High,Cancelled,2025-03-09
281,1118.0,P2678,Electronics,Headphones,3500.75,3500.75,28006.0,8,North,Medium,Cancelled,2025-02-06
282,1347.0,P9691,Clothing,Jeans,1975.33,1975.33,5925.99,3,North,Low,Pending,2025-11-25
283,1316.0,P4559,Groceries,Bread,3639.92,3639.92,10919.76,3,North,High,Pending,2025-07-30
284,1162.0,P5059,Electronics,Monitor,3677.04,3677.04,22062.24,6,East,Low,Completed,2025-08-08
285,1399.0,P1439,Furniture,Wardrobe,3044.9,3044.9,30449.0,10,East,High,Pending,2025-05-26
286,1198.0,P9185,Groceries,Bread,3266.23,3266.23,13064.92,4,North,Low,Completed,2025-09-11
287,1188.0,P3830,Clothing,Jacket,746.72,746.72,7467.2,10,West,High,Completed,2025-08-04
288,1473.0,P7520,Sports,Football,167.59,167.59,670.36,4,East,Low,Processing,2025-01-21
289,1316.0,P2369,Groceries,Eggs,503.9,503.9,4535.1,9,East,High,Pending,2025-10-03
290,1391.0,P2083,Furniture,Wardrobe,1701.08,1701.08,17010.8,10,East,Low,Processing,2025-11-21
291,1233.0,P1901,Furniture,Chair,1297.95,1297.95,9085.65,7,East,Low,Pending,2025-03-01
292,1255.0,P9568,Electronics,Laptop,3568.71,3568.71,3568.71,1,East,High,Cancelled,2025-03-25
293,1172.0,P5456,Furniture,Sofa,3691.39,3691.39,7382.78,2,North,Medium,Completed,2025-01-16
294,1440.0,P7024,Groceries,Eggs,2602.83,2602.83,2602.83,1,South,Medium,Completed,2025-09-13
295,1023.0,P1201,Sports,Football,1219.18,1219.18,10972.62,9,South,High,Processing,2025-01-02
296,1284.0,P7870,Clothing,Shoes,4609.11,4609.11,13827.33,3,South,Medium,Pending,2025-01-19
297,1191.0,P1862,Groceries,Bread,1429.16,1429.16,2858.32,2,South,High,Completed,2025-10-20
298,1168.0,P8483,Groceries,Rice,4397.26,4397.26,21986.3,5,North,Medium,Pending,2025-06-09
299,1238.0,P9083,Clothing,Hoodie,3944.09,3944.09,39440.9,10,South,Low,Pending,2025-05-05
300,1278.0,P1157,Furniture,Chair,4668.75,4668.75,4668.75,1,East,High,Processing,2025-04-30
301,1252.0,P3332,Clothing,T-Shirt,1105.45,1105.45,4421.8,4,East,High,Completed,2025-08-03
302,1499.0,P2565,Furniture,Wardrobe,2123.98,2123.98,12743.88,6,South,Low,Processing,2025-08-23
303,1494.0,P5778,Electronics,Monitor,2882.32,2882.32,20176.24,7,East,Medium,Processing,2025-12-06
304,1484.0,P2785,Clothing,Jacket,2318.51,2318.51,9274.04,4,South,High,Pending,2025-02-08
305,1184.0,P4401,Groceries,Eggs,1638.76,1638.76,3277.52,2,West,Medium,Processing,2025-10-02
306,1357.0,P4522,Clothing,T-Shirt,543.06,543.06,2715.3,5,East,High,Completed,2025-12-27
307,1154.0,P3848,Furniture,Sofa,2041.6,2041.6,2041.6,1,North,Medium,Processing,2025-12-13
308,1412.0,P2989,Sports,Dumbbells,1324.28,1324.28,10594.24,8,North,High,Pending,2025-02-22
309,1323.0,P2376,Furniture,Table,4136.0,4136.0,24816.0,6,East,High,Completed,2025-12-18
310,1048.0,P6432,Electronics,Smartphone,4522.23,4522.23,36177.84,8,North,High,Processing,2025-03-07
311,,P7990,Electronics,Smartphone,4628.25,4628.25,32397.75,7,South,Medium,Pending,2025-07-22
312,1315.0,P5026,Furniture,Sofa,1471.29,1471.29,4413.87,3,East,Medium,Processing,2025-01-18
313,1071.0,P9614,,Yoga Mat,398.8,398.8,1994.0,5,South,Low,Completed,2025-07-16
314,1468.0,P6269,Groceries,Bread,2450.45,2450.45,19603.6,8,West,Medium,Pending,2025-06-26
315,1030.0,P8728,Electronics,Tablet,3025.87,3025.87,3025.87,1,East,Low,Pending,2025-05-24
316,1274.0,P1916,Furniture,Chair,1314.5,1314.5,5258.0,4,South,Low,Processing,2025-05-17
317,1413.0,P6878,Clothing,Jeans,962.89,962.89,9628.9,10,North,Low,Cancelled,2025-06-12
318,1278.0,P9035,,Dumbbells,796.3,796.3,3185.2,4,North,High,Completed,2025-09-10
319,1001.0,P4300,Furniture,Wardrobe,1172.16,1172.16,10549.44,9,South,Medium,Pending,2025-09-02
320,1470.0,P2817,Clothing,T-Shirt,207.37,207.37,2073.7,10,East,High,Cancelled,2025-12-27
321,1070.0,P8157,Groceries,Oil,595.06,595.06,2975.3,5,West,Low,Cancelled,2025-06-15
322,1115.0,P3872,,Wardrobe,3498.45,3498.45,34984.5,10,West,Medium,Cancelled,2025-07-02
323,1436.0,P1530,Furniture,Table,3671.27,3671.27,36712.7,10,South,Low,Cancelled,2025-07-20
324,1073.0,P2274,Sports,Cricket Bat,3234.27,3234.27,6468.54,2,South,Medium,Cancelled,2025-09-12
325,1006.0,P5088,Furniture,Chair,4126.14,4126.14,24756.84,6,North,Medium,Cancelled,2025-08-17
326,1497.0,P7783,Electronics,Laptop,335.92,335.92,2687.36,8,West,Medium,Cancelled,2025-08-03
327,1334.0,P4695,Sports,Yoga Mat,597.0,597.0,4776.0,8,South,Medium,Completed,2025-10-23
328,1038.0,P7151,Electronics,Tablet,198.38,198.38,991.9,5,South,Low,Completed,2025-02-23
329,1361.0,P3703,Sports,Football,1755.96,1755.96,17559.6,10,West,High,Completed,2025-09-05
330,1357.0,P9849,Electronics,Tablet,1107.2,1107.2,4428.8,4,East,Low,Cancelled,2025-07-29
331,1282.0,P3516,Clothing,Jeans,569.99,569.99,3989.93,7,North,Medium,Completed,2025-10-20
332,1103.0,P4390,Groceries,Rice,1543.29,1543.29,15432.9,10,South,Low,Cancelled,2025-09-03
333,1242.0,P5341,Electronics,Headphones,4234.47,4234.47,21172.35,5,North,Low,Processing,2025-07-23
334,1229.0,P8204,Furniture,Sofa,4438.91,4438.91,26633.46,6,West,Medium,Pending,2025-04-06
335,1343.0,P9871,Clothing,Hoodie,402.03,402.03,804.06,2,West,Low,Pending,2025-02-13
336,1495.0,P8779,Sports,Football,4219.91,4219.91,37979.19,9,South,Medium,Cancelled,2025-08-03
337,1293.0,P3415,Electronics,Headphones,4523.61,4523.61,4523.61,1,North,Medium,Pending,2025-09-15
338,1217.0,P8133,Furniture,Table,4061.46,4061.46,12184.38,3,South,Low,Pending,2025-01-22
339,1199.0,P6343,Sports,Tennis Racket,1666.77,1666.77,3333.54,2,East,Low,Processing,2025-02-14
340,1213.0,P2641,Electronics,Monitor,2979.12,2979.12,20853.84,7,North,Low,Completed,2025-02-27
341,1197.0,P8750,Clothing,Hoodie,4412.67,4412.67,30888.69,7,North,High,Cancelled,2025-05-16
342,1203.0,P6431,Groceries,Milk,3129.4,3129.4,21905.8,7,South,High,Processing,2025-01-20
343,1144.0,P2609,Clothing,Jacket,199.14,199.14,995.7,5,South,High,Cancelled,2025-06-09
344,1331.0,P8237,Groceries,Bread,1420.16,1420.16,9941.12,7,South,Medium,Processing,2025-11-06
345,1034.0,P9303,Sports,Tennis Racket,4122.99,4122.99,37106.91,9,West,High,Completed,2025-03-23
346,1128.0,P1828,Furniture,Table,4388.38,4388.38,17553.52,4,East,Low,Pending,2025-01-30
347,1326.0,P1500,Clothing,Jacket,4135.18,4135.18,37216.62,9,South,Medium,Processing,2025-07-23
348,1283.0,P3679,Sports,Yoga Mat,970.16,970.16,7761.28,8,East,Low,Completed,2025-10-28
349,1400.0,P4626,Clothing,T-Shirt,1994.17,1994.17,5982.51,3,South,Low,Pending,2025-10-20
350,1467.0,P3837,Clothing,Shoes,2615.08,2615.08,2615.08,1,North,High,Cancelled,2025-08-31
351,1459.0,P6713,Sports,Tennis Racket,3592.43,3592.43,17962.15,5,West,Medium,Pending,2025-08-05
352,1300.0,P9380,Groceries,Bread,3418.26,3418.26,34182.6,10,East,Low,Cancelled,2025-07-23
353,1328.0,P5536,Clothing,T-Shirt,2460.52,2460.52,14763.12,6,East,Low,Cancelled,2025-05-22
354,1413.0,P7620,Furniture,Table,2634.74,2634.74,10538.96,4,East,Low,Pending,2025-01-30
355,1208.0,P1578,Electronics,Headphones,4987.6,4987.6,24938.0,5,South,Medium,Pending,2025-08-03
356,1154.0,P3967,Sports,Yoga Mat,4541.98,4541.98,27251.88,6,East,High,Processing,2025-09-17
357,1485.0,P6499,Furniture,Sofa,3653.41,3653.41,32880.69,9,North,High,Cancelled,2025-04-04
358,1134.0,P8598,Furniture,Sofa,2160.32,2160.32,12961.92,6,North,Medium,Completed,2025-07-10
359,1456.0,P2963,Sports,Dumbbells,4727.07,4727.07,9454.14,2,West,Low,Cancelled,2025-08-30
360,1103.0,P8496,Groceries,Rice,4367.16,4367.16,13101.48,3,South,Medium,Pending,2025-03-12
361,1325.0,P8406,Electronics,Headphones,1729.88,1729.88,5189.64,3,East,High,Pending,2025-06-10
362,1315.0,P8035,Sports,Cricket Bat,2498.93,2498.93,4997.86,2,West,Medium,Processing,2025-03-08
363,,P6279,Groceries,Rice,284.85,284.85,1139.4,4,South,High,Completed,2025-07-11
364,1067.0,P9246,Furniture,Table,3498.27,3498.27,20989.62,6,East,High,Completed,2025-06-09
365,1306.0,P8105,Electronics,Tablet,4747.47,4747.47,37979.76,8,South,Medium,Processing,2025-09-24
366,1117.0,P3149,Clothing,Jeans,907.93,907.93,6355.51,7,South,Low,Completed,2025-01-10
367,1334.0,P7147,Sports,Dumbbells,928.03,928.03,5568.18,6,East,Low,Completed,2025-12-31
368,1354.0,P8279,Sports,Football,3343.65,3343.65,3343.65,1,West,High,Cancelled,2025-01-25
369,1216.0,P9524,Groceries,Milk,1106.93,1106.93,1106.93,1,East,Low,Pending,2025-06-04
370,1145.0,P2741,Groceries,Rice,2606.77,2606.77,26067.7,10,West,High,Pending,2025-03-02
371,1210.0,P1645,Clothing,Hoodie,4868.29,4868.29,29209.74,6,West,High,Processing,2025-12-27
372,1428.0,P9095,Clothing,Jeans,113.42,113.42,226.84,2,South,High,Completed,2025-02-26
373,1136.0,P2635,Electronics,Tablet,3257.25,3257.25,26058.0,8,South,High,Cancelled,2025-06-01
374,1436.0,P1751,Clothing,Jacket,2187.38,2187.38,4374.76,2,North,High,Pending,2025-02-18
375,1450.0,P7105,Clothing,Jacket,4483.19,4483.19,44831.9,10,East,High,Completed,2025-05-18
376,1354.0,P7909,Groceries,Eggs,4815.32,4815.32,24076.6,5,South,High,Pending,2025-07-17
377,1411.0,P8178,Electronics,Smartphone,608.19,608.19,6081.9,10,South,Low,Processing,2025-09-05
378,1472.0,P7738,Clothing,Hoodie,241.2,241.2,723.6,3,West,High,Completed,2025-09-05
379,1371.0,P6542,Clothing,Jacket,160.57,160.57,1445.13,9,North,Medium,Pending,2025-10-23
380,1430.0,P1894,Groceries,Bread,3352.18,3352.18,23465.26,7,North,Low,Pending,2025-03-18
381,1385.0,P4946,Sports,Yoga Mat,4274.17,4274.17,12822.51,3,East,Medium,Completed,2025-02-08
382,1419.0,P8521,Sports,Cricket Bat,2797.43,2797.43,19582.01,7,West,Low,Processing,2025-07-26
383,1382.0,P2681,Electronics,Headphones,2290.63,2290.63,4581.26,2,West,Medium,,2025-09-12
384,1494.0,P5990,Sports,Dumbbells,100.83,100.83,201.66,2,South,Low,Processing,2025-11-06
385,1170.0,P8751,Clothing,Jacket,4144.02,4144.02,16576.08,4,East,Low,Processing,2025-08-21
386,1175.0,P5783,Electronics,Laptop,3820.67,3820.67,15282.68,4,East,Low,Completed,2025-01-02
387,1131.0,P4072,Electronics,Smartphone,2512.87,2512.87,17590.09,7,North,Medium,Pending,2025-02-24
388,1024.0,P3018,Groceries,Milk,3612.26,3612.26,7224.52,2,West,Medium,Pending,2025-08-01
389,1479.0,P8912,,Rice,2698.79,2698.79,2698.79,1,South,Low,Pending,2025-10-11
390,1452.0,P7302,Furniture,Chair,1998.29,1998.29,19982.9,10,West,Low,Pending,2025-11-07
391,1413.0,P7762,Clothing,Shoes,4821.61,4821.61,24108.05,5,East,Low,Cancelled,2025-08-20
392,1149.0,P3173,Sports,Cricket Bat,1084.36,1084.36,10843.6,10,South,Low,Cancelled,2026-01-01
393,1483.0,P7839,Electronics,Tablet,2855.17,2855.17,28551.7,10,East,Medium,Completed,2025-10-20
394,1344.0,P5374,Sports,Football,223.83,223.83,671.49,3,South,Medium,Cancelled,2025-01-28
395,1386.0,P6876,Furniture,Chair,3483.91,3483.91,17419.55,5,West,High,Pending,2025-04-15
396,1341.0,P7251,Sports,Yoga Mat,1264.22,1264.22,6321.1,5,West,Medium,Cancelled,2025-12-21
397,1318.0,P8259,Sports,Football,163.53,163.53,817.65,5,South,Low,Cancelled,2025-04-14
398,1151.0,P2220,Sports,Dumbbells,3718.41,3718.41,14873.64,4,South,High,Completed,2025-04-10
399,1067.0,P5178,Groceries,Rice,2199.69,2199.69,19797.21,9,North,Medium,Processing,2025-05-16
400,1027.0,P5934,Furniture,Chair,853.15,853.15,5118.9,6,West,Low,Cancelled,2025-11-02
401,1035.0,P3611,Electronics,Tablet,2674.44,2674.44,8023.32,3,West,Low,Processing,2025-09-24
402,1170.0,P5809,Electronics,Tablet,1183.87,1183.87,4735.48,4,South,Low,Processing,2025-12-06
403,1124.0,P4994,Sports,Football,662.14,662.14,3972.84,6,North,Low,Cancelled,2025-08-17
404,1013.0,P7143,Groceries,Rice,1990.79,1990.79,17917.11,9,West,Medium,Completed,2025-05-25
405,1086.0,P9814,Clothing,Jeans,1669.53,1669.53,3339.06,2,North,Low,Completed,2025-02-19
406,1106.0,P8130,Furniture,Table,4338.26,4338.26,30367.82,7,North,Low,Pending,2025-02-23
407,1038.0,P5127,Electronics,Headphones,3612.65,3612.65,3612.65,1,North,Low,Pending,2025-02-14
408,,P2938,Clothing,Shoes,2001.36,2001.36,14009.52,7,North,Low,Completed,2025-08-10
409,1476.0,P5748,Sports,Football,3534.32,3534.32,7068.64,2,East,Low,Completed,2025-07-03
410,1081.0,P3234,Clothing,Shoes,1968.93,1968.93,1968.93,1,West,Low,Cancelled,2025-08-31
411,1284.0,P3316,Furniture,Sofa,3418.72,3418.72,20512.32,6,North,High,Completed,2025-01-06
412,1157.0,P6633,,Dumbbells,2031.0,2031.0,18279.0,9,South,Medium,Pending,2025-02-13
413,1059.0,P1891,Furniture,Table,1181.86,1181.86,5909.3,5,West,Low,Completed,2025-04-10
414,1250.0,P6851,Clothing,T-Shirt,1328.37,1328.37,5313.48,4,South,Low,Pending,2025-10-25
415,1249.0,P6008,Electronics,Tablet,3135.63,3135.63,12542.52,4,South,Low,Cancelled,2025-06-12
416,1403.0,P8145,Clothing,Shoes,926.33,926.33,5557.98,6,East,Medium,Pending,2025-05-07
417,1250.0,P3879,Clothing,Shoes,2367.96,2367.96,14207.76,6,North,Medium,Pending,2025-06-06
418,,P9309,Sports,Cricket Bat,1389.85,1389.85,2779.7,2,North,Low,Processing,2025-02-08
419,1279.0,P9842,Sports,Cricket Bat,4540.89,4540.89,40868.01,9,West,Low,Pending,2025-05-14
420,1069.0,P9362,Clothing,Shoes,1194.2,1194.2,11942.0,10,North,Medium,Cancelled,2025-05-29
421,1085.0,P3299,Sports,Football,3347.12,3347.12,33471.2,10,West,High,Pending,2025-12-17
422,1481.0,P4585,Sports,Dumbbells,3331.13,3331.13,9993.39,3,West,High,Completed,2025-09-05
423,1465.0,P7358,Clothing,Jacket,1246.69,1246.69,4986.76,4,West,Medium,Completed,2025-09-23
424,1425.0,P5314,Electronics,Tablet,605.8,605.8,5452.2,9,South,Medium,Processing,2025-11-21
425,1129.0,P4651,Clothing,Hoodie,3301.35,3301.35,6602.7,2,West,Medium,Cancelled,2025-09-22
426,1452.0,P3713,Groceries,Eggs,4447.14,4447.14,4447.14,1,South,High,Cancelled,2025-09-14
427,1368.0,P4773,Furniture,Table,1015.84,1015.84,6095.04,6,West,Medium,Completed,2025-11-05
428,1332.0,P1367,Groceries,Eggs,2447.2,2447.2,24472.0,10,South,High,Pending,2025-03-24
429,1457.0,P1916,Sports,Dumbbells,889.53,889.53,8005.77,9,South,Medium,Pending,2025-01-21
430,1010.0,P5644,Sports,Yoga Mat,3036.85,3036.85,30368.5,10,North,High,Processing,2025-11-23
431,1426.0,P3338,Sports,Yoga Mat,4349.78,4349.78,13049.34,3,South,Low,Cancelled,2025-04-23
432,1036.0,P7315,Furniture,Sofa,4619.52,4619.52,46195.2,10,South,High,Completed,2025-10-30
433,1215.0,P2577,Furniture,Wardrobe,4312.0,4312.0,38808.0,9,South,Medium,Completed,2025-12-17
434,1338.0,P9835,Sports,Dumbbells,3786.68,3786.68,7573.36,2,North,Low,Processing,2025-09-04
435,1272.0,P8899,Sports,Yoga Mat,1914.85,1914.85,1914.85,1,West,Medium,Completed,2025-12-24
436,1146.0,P9908,Groceries,Milk,1347.14,1347.14,5388.56,4,West,Medium,Pending,2025-02-12
437,1004.0,P4365,Electronics,Laptop,2932.14,2932.14,5864.28,2,East,Medium,Cancelled,2025-09-24
438,1134.0,P7939,Electronics,Smartphone,2187.75,2187.75,21877.5,10,East,Low,Cancelled,2025-05-10
439,1092.0,P8925,Groceries,Milk,2124.82,2124.82,19123.38,9,East,Medium,Cancelled,2025-09-05
440,1229.0,P3650,Groceries,Milk,4289.49,4289.49,8578.98,2,North,High,Processing,2025-04-28
441,1200.0,P1086,Clothing,Hoodie,3108.72,3108.72,3108.72,1,North,High,Processing,2025-03-24
442,1190.0,P1618,Sports,Yoga Mat,531.89,531.89,2659.45,5,West,Medium,Cancelled,2025-04-24
443,1254.0,P4304,Sports,Football,4734.01,4734.01,14202.03,3,East,High,Completed,2025-11-24
444,1087.0,P6893,Sports,Dumbbells,2627.49,2627.49,10509.96,4,South,Low,Completed,2025-11-11
445,1343.0,P4281,Furniture,Chair,4984.4,4984.4,34890.8,7,North,Low,Completed,2025-06-30
446,1179.0,P5530,Electronics,Monitor,1494.02,1494.02,13446.18,9,South,Low,Pending,2025-10-26
447,1209.0,P2185,Groceries,Eggs,2917.04,2917.04,14585.2,5,East,Medium,Completed,2025-03-31
448,1356.0,P7178,Sports,Tennis Racket,4392.95,4392.95,43929.5,10,West,High,Cancelled,2025-05-09
449,1060.0,P7269,Groceries,Eggs,4492.97,4492.97,4492.97,1,South,Low,Pending,2025-09-04
450,1005.0,P5314,Clothing,Shoes,4781.68,4781.68,43035.12,9,South,Medium,Completed,2025-10-02
451,1161.0,P5408,Groceries,Bread,472.54,472.54,1417.62,3,South,Low,Pending,2025-09-01
452,1106.0,P5091,Groceries,Milk,1250.82,1250.82,5003.28,4,East,High,Completed,2025-05-16
453,1004.0,P9871,Electronics,Laptop,3411.48,3411.48,27291.84,8,North,Medium,Cancelled,2025-11-11
454,1252.0,P9374,Sports,Tennis Racket,2512.47,2512.47,25124.7,10,East,Medium,Pending,2025-05-21
455,1482.0,P9232,Sports,Cricket Bat,365.33,365.33,2557.31,7,East,Medium,Pending,2025-09-02
456,,P4452,Groceries,Rice,3521.4,3521.4,28171.2,8,West,Low,Completed,2025-06-11
457,1281.0,P5413,Clothing,Jacket,3102.61,3102.61,15513.05,5,West,Low,Cancelled,2025-04-06
458,1359.0,P6981,Clothing,Jeans,2543.97,2543.97,10175.88,4,West,Medium,Processing,2025-08-03
459,1118.0,P5422,Furniture,Wardrobe,742.58,742.58,7425.8,10,South,Low,,2025-12-18
460,,P7906,Groceries,Milk,814.63,814.63,2443.89,3,West,High,Cancelled,2025-08-31
461,1204.0,P3676,Groceries,Bread,1329.77,1329.77,13297.7,10,North,High,Cancelled,2025-01-25
462,1185.0,P5222,Groceries,Rice,2304.29,2304.29,13825.74,6,East,High,Processing,2025-05-14
463,1296.0,P9821,,Tablet,4350.11,4350.11,43501.1,10,South,Medium,Cancelled,2025-04-12
464,1196.0,P8598,Clothing,Hoodie,2488.72,2488.72,19909.76,8,South,High,Cancelled,2025-02-10
465,1083.0,P6136,Groceries,Oil,2901.02,2901.02,5802.04,2,East,Low,Cancelled,2025-02-10
466,1400.0,P6950,Clothing,Hoodie,3258.76,3258.76,16293.8,5,West,Medium,Pending,2025-08-16
467,1129.0,P2311,Furniture,Chair,712.7,712.7,2850.8,4,South,High,Processing,2025-12-05
468,,P7504,Electronics,Laptop,412.58,412.58,3300.64,8,North,High,Cancelled,2025-10-08
469,1118.0,P5655,Sports,Cricket Bat,513.13,513.13,3591.91,7,West,Low,Pending,2025-06-08
470,1340.0,P6328,Furniture,Wardrobe,4208.74,4208.74,4208.74,1,West,Medium,Cancelled,2025-01-18
471,1303.0,P8126,Sports,Yoga Mat,762.06,762.06,6858.54,9,East,Medium,Processing,2025-04-01
472,1188.0,P3551,Sports,Cricket Bat,4043.07,4043.07,32344.56,8,East,High,Completed,2025-06-07
473,1005.0,P9059,Sports,Cricket Bat,1785.04,1785.04,14280.32,8,West,Medium,Completed,2025-10-01
474,1192.0,P8161,Groceries,Bread,3025.32,3025.32,3025.32,1,West,High,Pending,2025-10-08
475,1321.0,P5454,Groceries,Eggs,1180.9,1180.9,2361.8,2,East,Low,Cancelled,2025-08-05
476,1149.0,P8460,Groceries,Milk,4282.06,4282.06,12846.18,3,West,Medium,Processing,2025-03-11
477,1012.0,P2675,Furniture,Sofa,195.04,195.04,195.04,1,East,Medium,Pending,2025-10-01
478,1253.0,P7885,Groceries,Rice,1240.77,1240.77,3722.31,3,East,Medium,Cancelled,2025-01-08
479,1137.0,P2169,Groceries,Rice,1718.22,1718.22,5154.66,3,West,High,Pending,2025-01-29
480,1128.0,P8257,Clothing,Shoes,4158.44,4158.44,8316.88,2,South,Low,Completed,2026-01-01
481,1341.0,P8746,Furniture,Desk,3703.08,3703.08,7406.16,2,West,Low,Cancelled,2025-09-24
482,1267.0,P8884,Clothing,Jeans,3182.9,3182.9,3182.9,1,East,High,Cancelled,2025-10-09
483,1223.0,P3742,Electronics,Smartphone,4869.04,4869.04,19476.16,4,East,Low,Completed,2025-11-21
484,1402.0,P3539,Groceries,Milk,143.76,143.76,143.76,1,East,High,Pending,2025-10-25
485,1477.0,P1983,Furniture,Desk,547.87,547.87,5478.7,10,North,Medium,Pending,2025-06-23
486,1286.0,P6690,Sports,Football,716.55,716.55,2866.2,4,West,Low,Pending,2025-06-12
487,1461.0,P8168,Electronics,Headphones,1855.02,1855.02,5565.06,3,East,Low,Processing,2025-05-09
488,1375.0,P3627,Furniture,Wardrobe,1014.47,1014.47,6086.82,6,North,Low,Pending,2025-06-15
489,,P9289,Groceries,Bread,4115.15,4115.15,37036.35,9,West,Low,Pending,2025-07-07
490,1165.0,P9830,Electronics,Monitor,4298.46,4298.46,42984.6,10,West,High,Processing,2025-05-03
491,1329.0,P2577,Sports,Cricket Bat,3103.89,3103.89,18623.34,6,North,High,Pending,2025-07-29
492,1051.0,P7366,Furniture,Chair,1090.19,1090.19,8721.52,8,West,Low,Cancelled,2025-04-09
493,1477.0,P9051,Electronics,Tablet,1181.54,1181.54,2363.08,2,North,Medium,Completed,2025-01-07
494,1407.0,P5355,Clothing,Hoodie,3743.04,3743.04,26201.28,7,North,Low,Completed,2025-07-08
495,1052.0,P9710,Clothing,T-Shirt,4728.56,4728.56,42557.04,9,West,High,Pending,2025-02-19
496,1384.0,P2728,Sports,Cricket Bat,2893.14,2893.14,8679.42,3,East,Low,Processing,2025-10-13
